Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_10_22,VGND,li1,15.8700,38.0800,0.000099
FILLER_10_16,VGND,li1,14.2600,38.0800,0.000099
FILLER_10_9,VGND,li1,10.5800,38.0800,0.000100
FILLER_9_162,VGND,li1,80.7300,38.0800,0.000277
FILLER_9_154,VGND,li1,78.2000,38.0800,0.000275
FILLER_9_142,VGND,li1,73.6000,38.0800,0.000273
FILLER_9_129,VGND,li1,66.2400,38.0800,0.000269
FILLER_9_111,VGND,li1,56.8100,38.0800,0.000261
FILLER_9_105,VGND,li1,55.2000,38.0800,0.000261
FILLER_9_96,VGND,li1,49.9100,38.0800,0.000247
FILLER_9_87,VGND,li1,46.0000,38.0800,0.000230
FILLER_9_63,VGND,li1,35.1900,38.0800,0.000176
FILLER_9_55,VGND,li1,31.0500,38.0800,0.000143
FILLER_9_44,VGND,li1,26.6800,38.0800,0.000107
FILLER_9_26,VGND,li1,18.4000,38.0800,0.000097
FILLER_8_185,VGND,li1,91.5400,32.6400,0.000053
FILLER_8_174,VGND,li1,87.4000,32.6400,0.000053
FILLER_8_164,VGND,li1,81.4200,32.6400,0.000052
FILLER_8_159,VGND,li1,79.1200,32.6400,0.000052
FILLER_8_151,VGND,li1,76.8200,32.6400,0.000051
FILLER_8_139,VGND,li1,69.6900,32.6400,0.000048
FILLER_8_132,VGND,li1,66.4700,32.6400,0.000047
FILLER_8_120,VGND,li1,63.4800,32.6400,0.000046
FILLER_8_114,VGND,li1,58.1900,32.6400,0.000043
FILLER_8_107,VGND,li1,55.6600,32.6400,0.000042
FILLER_8_89,VGND,li1,46.6900,32.6400,0.000037
FILLER_8_85,VGND,li1,45.5400,32.6400,0.000035
FILLER_8_83,VGND,li1,43.9300,32.6400,0.000034
FILLER_8_78,VGND,li1,41.6300,32.6400,0.000033
FILLER_8_72,VGND,li1,38.8700,32.6400,0.000031
FILLER_8_68,VGND,li1,37.7200,32.6400,0.000029
FILLER_8_56,VGND,li1,34.0400,32.6400,0.000026
FILLER_8_48,VGND,li1,28.2900,32.6400,0.000021
